table_name,column_name,is_primary_key,ordinal_position
PACEMAKER_DEPEND,IMPLANT_ID,Y,1
PACE_PREV_REAS,IMPLANT_ID,Y,1
PAGE_DETAILS,MSG_ID,Y,1
PANCREAS_ENDOCRINE,RESULT_ID,Y,1
PANCREAS_EXOCRINE,RESULT_ID,Y,1
PANCREAS_LEAK_SITE,PROBLEM_LIST_ID,Y,1
PARTIAL_PAYER_SHEETS,RECORD_ID,Y,1
PART_DICT_MRG_HNO,NOTE_CSN_ID,Y,1
PART_DICT_MRG_HNO,NOTE_ID,Y,3
PART_DICT_MRG_HNO,DICT_MRG_HNO_ID,Y,6
PAS_TRIAGE_DX_HX,REFERRAL_ID,Y,1
PAS_TRIAGE_HX,REFERRAL_ID,Y,1
PAS_TRIAGE_HX,PAS_TRI_HX_USER_ID,Y,11
PAS_TRIAGE_PROC_HX,REFERRAL_ID,Y,1
PATHWAY_REVIEWED,TREATMENT_PLAN_ID,Y,1
PATHWAY_REVIEWED,REVIEWED_BY_USER_ID,Y,3
PATHWAY_STATUS,TREATMENT_PLAN_ID,Y,1
PATHWAY_STATUS,UPDATE_BY_USER_ID,Y,4
PATH_DISC_COMP_CMT,TREATMENT_PLAN_ID,Y,1
PATH_EXTENT_TUMOR,RESULT_ID,Y,1
PATH_SEC_DESCENDANT_SG,REGIMEN_ID,Y,1
PATH_SEC_DESCENDANT_SG,DESCENDANT_REGIMEN_ID,Y,5
PATIENT,PAT_ID,Y,1
PATIENT,CREATE_USER_ID,Y,28
PATIENT,PAT_MRN_ID,Y,30
PATIENT,REC_CREATE_PAT_ID,Y,32
PATIENT,EMPLOYER_ID,Y,54
PATIENT,MEDS_LST_REV_USR_ID,Y,78
PATIENT_2,PAT_ID,Y,1
PATIENT_2,MED_HX_NOTE_ID,Y,7
PATIENT_2,REFERRAL_SOURCE_ID,Y,14
PATIENT_2,PAT_NAME_RECORD_ID,Y,16
PATIENT_2,PAT_CONF_NM_REC_ID,Y,20
PATIENT_2,ACTIVE_IER_ID,Y,21
PATIENT_2,PAT_VERIFICATION_ID,Y,47
PATIENT_2,REVERSE_NATL_ID,Y,50
PATIENT_2,ADV_DIR_REV_USER_ID,Y,52
PATIENT_3,PAT_ID,Y,1
PATIENT_3,LACT_STAT_USER_ID,Y,5
PATIENT_3,LAST_VERIFIED_BY_ID,Y,28
PATIENT_3,LEARN_ASSMT_ID,Y,30
PATIENT_3,CURR_LOC_ID,Y,31
PATIENT_3,PCOD_REC_USER_ID,Y,33
PATIENT_3,SPOT_UPD_USER_ID,Y,39
PATIENT_3,GYN_HX_CMT_NOTE_ID,Y,41
PATIENT_3,DENT_LAST_USER_ID,Y,49
PATIENT_3,ASGN_MIL_UNIT_ID,Y,59
PATIENT_3,TEMP_MIL_UNIT_ID,Y,62
PATIENT_4,PAT_ID,Y,1
PATIENT_4,FOH_ID,Y,9
PATIENT_4,RSH_PREF_USER_ID,Y,30
PATIENT_4,REFILLMGMT_NOTE_ID,Y,42
PATIENT_4,PREFERENCES_ID,Y,53
PATIENT_4,BLOOD_REQTS_USER_ID,Y,56
PATIENT_4,ADDR_CHG_USER_ID,Y,58
PATIENT_4,RSH_PREF_MYPT_ID,Y,69
PATIENT_4,NEPH_PCRF_LPL_ID,Y,71
PATIENT_5,PAT_ID,Y,1
PATIENT_5,RSH_PREFS_ANSWER_ID,Y,17
PATIENT_5,CUR_INP_SUMMARY_BLOCK_ID,Y,43
PATIENT_6,PAT_ID,Y,1
PATIENT_6,DEDUPLICATED_RCVD_DOCUMENT_ID,Y,8
PATIENT_ALG_UPD_HX,PAT_ID,Y,1
PATIENT_ALG_UPD_HX,ALRG_UPDT_USER_ID,Y,4
PATIENT_ALIAS,PAT_ID,Y,1
PATIENT_AVATAR_INFO,PAT_ID,Y,1
PATIENT_CONF_ADDR,PAT_ID,Y,1
PATIENT_CONF_EMAIL,PAT_ID,Y,1
PATIENT_CONF_STADD,PAT_ID,Y,1
PATIENT_DOCS,PAT_ID,Y,1
PATIENT_DOCS,DOC_INFO_ID,Y,3
PATIENT_ENC_VIDEO_VISIT,PAT_ENC_CSN_ID,Y,1
PATIENT_ENC_VIDEO_VISIT,PAT_ENC_LVL_VIDEO_VISIT_ID,Y,4
