table_name,column_name,is_primary_key,ordinal_position
SAR_INFO,REFERRAL_ID,Y,1
SAR_INFO,SAR_CVG_ID,Y,3
SAR_INFO_DX,REFERRAL_ID,Y,1
SAR_SVC_CODE,REFERRAL_ID,Y,1
SAR_SVC_CODE_MOD,REFERRAL_ID,Y,1
SAR_SVC_CODE_UNITS,REFERRAL_ID,Y,1
SAR_SVC_GRP,REFERRAL_ID,Y,1
SAR_SVC_GRP,SAR_SVC_GROUP_ID,Y,4
SAR_SVC_GRP_UNITS,REFERRAL_ID,Y,1
SAR_SVC_LN_INFO,REFERRAL_ID,Y,1
SAR_SVC_LN_INFO,SAR_SVC_LN_CVG_ID,Y,7
SAR_SVC_RNGE,REFERRAL_ID,Y,1
SAR_SVC_RNGE_UNITS,REFERRAL_ID,Y,1
SAT_INFO,TEMPLATE_ID,Y,1
SAVED_LETTER_HNO,NOTE_ID,Y,1
SAVED_LETTER_HNO,PAT_ENC_CSN_ID,Y,2
SCAN_IMAGE,COVERAGE_ID,Y,1
SCE_RES_TYPE_INFO,RESRC_AVAIL_ID,Y,1
SCHEDULER_HX,ORDER_ID,Y,1
SCHED_POOL_INFO,POOL_ID,Y,1
SCREENING_PROGRAM,ORDER_ID,Y,1
SCRFORM_ANS_INFO,RECORD_ID,Y,1
SCRFORM_ANS_INFO,SCRFORM_ANSWER_ID,Y,3
SCRFORM_ANS_INFO,SCRFORM_QUESR_ID,Y,4
SC_EPISODE_EXTERNAL_ENC,SUMMARY_BLOCK_ID,Y,1
SC_EPISODE_EXTERNAL_ENC,ORG_ID,Y,11
SC_EPISODE_EXT_ENC_AUD,SUMMARY_BLOCK_ID,Y,1
SC_EPISODE_EXT_ENC_AUD,AUDIT_USER_ID,Y,4
SC_EPISODE_SUPPORT_TYPES,SUMMARY_BLOCK_ID,Y,1
SDD_DATA,SDOH_DATA_ID,Y,1
SDD_DATA,PAT_ID,Y,4
SDD_ENTRIES,SDOH_DATA_ID,Y,1
SDD_ENTRIES,ENTRY_PAT_ENC_CSN_ID,Y,8
SDD_ENTRIES,ENTRY_USER_ID,Y,9
SDD_PROBLEMS,SDOH_DATA_ID,Y,1
SDD_PROBLEMS,PROBLEM_LIST_ID,Y,4
SDD_WANTS_ASSISTANCE,SDOH_DATA_ID,Y,1
SDD_WANTS_ASSISTANCE,WANTS_ASST_USER_ID,Y,5
