table_name,column_name,is_primary_key,ordinal_position
VARIANT_HT_AUDIT,VARIANT_ID,Y,1
VARIANT_HT_AUDIT,RESULT_KEY,Y,3
VARIANT_HT_AUDIT,VAR_INFO_DOCUMENT_CSN_ID,Y,4
VARIANT_SKEW,VARIANT_ID,Y,1
VARIANT_SKEW_VALUE,VARIANT_ID,Y,1
VARIANT_SYSTEM,VARIANT_ID,Y,1
VAR_ALLELE_NAME,VARIANT_ID,Y,1
VAR_CONTACT,VARIANCE_ID,Y,1
VAR_CONTACT,LAST_UPD_USER_ID,Y,5
VAR_CONTACT,READING_CAREPLAN_CSN_ID,Y,10
VAR_CONTAINED,VARIANT_ID,Y,1
VAR_CONTAINED,CONTD_VARIANT_ID,Y,3
VAR_FUSED,VARIANT_ID,Y,1
VAR_INTERPRETATION,VARIANT_ID,Y,1
VAR_PGX_MED_USE,VARIANT_ID,Y,1
VAR_PGX_MED_USE_NARR,VARIANT_ID,Y,1
VAR_PHENOTYPES,VARIANT_ID,Y,1
VAR_PHENOTYPE_DESC,VARIANT_ID,Y,1
VAR_REPEAT_EXPANSION,VARIANT_ID,Y,1
VENDOR_RESPONSIBLE,RECORD_ID,Y,1
VENDOR_WARNING_MESSAGE,ALERT_ID,Y,1
VENOUS_TYP,ORG_RECORD_ID,Y,1
VEN_NET_CONT,CONTRACT_ID,Y,1
VERIFICATION,RECORD_ID,Y,1
VERIFICATION,LAST_VERIF_USER_ID,Y,8
VERIFICATION,LAST_CHANGE_USER_ID,Y,12
VERIFICATION,ENC_PAT_ID,Y,14
VERIFICATION,ENC_PAT_VERIF_ID,Y,15
VERIFICATION,ENC_GUARANTOR_ID,Y,17
VERIFICATION,ENC_GUAR_VERIF_ID,Y,18
VERIFICATION,ENC_HOSP_ACCT_ID,Y,20
VERIFICATION,ENC_HAR_VERIF_ID,Y,21
VERIFICATION,SUB_PARENT_VRX_ID,Y,24
VERIF_ENC_CVGS,RECORD_ID,Y,1
VERIF_ENC_CVGS,ENC_CVG_ID,Y,3
VERIF_ENC_CVGS,ENC_CVG_VERIF_ID,Y,4
VERIF_ENC_CVGS,ENC_CVG_MEMBER_ID,Y,6
VERIF_ENC_CVGS,ENC_CVG_MEM_VRF_ID,Y,7
VERIF_STATUS_HX,RECORD_ID,Y,1
VERIF_STATUS_HX,VERIF_USER_HX_ID,Y,5
VER_USER_CHANGE_INFO,ORDER_ID,Y,1
VESSEL_DOC,RECORD_ID,Y,1
VESSEL_REPAIRS,ORG_RECORD_ID,Y,1
VETERAN_CVG_LEVEL,PAT_ID,Y,1
VISION_COND_CODE,RECORD_ID,Y,1
VISION_COND_QUAL,RECORD_ID,Y,1
VISIT_NARRATIVE_EPT,PAT_ENC_CSN_ID,Y,1
VISIT_NARRATIVE_EPT,PAT_ID,Y,3
VISIT_PREDICTIONS,PAT_ENC_CSN_ID,Y,1
VISIT_PREDICTIONS,PREDICTION_SRC_FEV_ID,Y,7
VISIT_PREDICTIONS,PREDICTION_SRC_PND_ID,Y,9
VISIT_PREDICTIONS,UPDATED_BY_USER_ID,Y,13
VISIT_PREDICTIONS_DTS,PAT_ENC_CSN_ID,Y,1
VISIT_PREDICTIONS_DTS,CM_CT_OWNER_ID,Y,6
VISIT_SET,VISIT_SET_ID,Y,1
VISIT_SET,ORDER_COMMENT_NOTE_ID,Y,5
VISIT_SET,SCHED_INSTRUCTIONS_NOTE_ID,Y,6
VISIT_SET,PAT_ID,Y,8
VISIT_SET_APPT_REQ,CAREPLAN_ID,Y,1
VISIT_SET_APPT_REQ,VISIT_SET_APPT_REQ_ORDER_ID,Y,6
VISIT_SET_CARE_PLAN_ELEM,VISIT_SET_ID,Y,1
VISIT_SET_CARE_PLAN_ELEM,INTERVENTION_ID,Y,5
VISIT_SET_DISCIPLINE,VISIT_SET_ID,Y,1
VISIT_SET_DISCIPLINE,DISCIPLINE_DISC_TYPE_ID,Y,5
VISIT_SET_HX_CHANGE,VISIT_SET_ID,Y,1
VISIT_SET_HX_REVISION,VISIT_SET_ID,Y,1
VISIT_SET_HX_REVISION,AUDIT_TRAIL_USER_ID,Y,3
VISIT_SET_HX_REVISION,AUDIT_TRAIL_VISIT_SET_CSN_ID,Y,6
VISIT_SET_POC_VER,VISIT_SET_ID,Y,1
VISIT_SET_POC_VER,POC_CSN_ID,Y,5
VISIT_SET_ROUTE,VISIT_SET_ID,Y,1
VISIT_SET_ROUTE,ROUTE_DISCIPLINE_KEY,Y,5
VISIT_SET_ROUTE_DAYS_WEEK,VISIT_SET_ID,Y,1
VISIT_SET_SLOT,VISIT_SET_ID,Y,1
VISIT_SET_SLOT,SLOT_APPT_REQUEST_ID,Y,8
VISIT_SET_SLOT_HX_CHANGE,VISIT_SET_ID,Y,1
VISIT_SET_SLOT_HX_RVSN,VISIT_SET_ID,Y,1
VISIT_SET_VERSION,VISIT_SET_ID,Y,1
VISIT_SET_VERSION,VISIT_SET_CSN_ID,Y,4
VISIT_SET_VERSION,ORDER_COMMENT_NOTE_CSN_ID,Y,10
VISIT_SET_VERSION,SCHED_INSTRUCTIONS_NOTE_CSN_ID,Y,11
VISIT_SET_VERSION,FREQUENCY_FREQ_ID,Y,12
VISIT_SET_VISIT_PATTERN,VISIT_SET_ID,Y,1
VOID_CHARGE,SPECIMEN_ID,Y,1
VOID_CHARGE,SOURCE_ID,Y,4
VOIP_AUDIT_ACTIONS,VIDEO_VISIT_ID,Y,1
VOIP_AUDIT_ACTIONS,VOIP_USER_ID,Y,5
VOIP_CALL,VIDEO_VISIT_ID,Y,1
VOIP_CALL,PAT_ID,Y,8
VOIP_CALL,PAT_ENC_CSN_ID,Y,9
VST_LANG_NEEDS,PAT_ENC_CSN_ID,Y,1
VT_SCHEDCODES,PAT_ENC_CSN_ID,Y,1
VULVA_EXCSNL_BIOPS,RESULT_ID,Y,1
V_AP_CLAIM_CHANGE_HX_DTL,CLAIM_ID,Y,1
V_AP_CLAIM_CHANGE_HX_DTL,PREV_CLAIM_ID,Y,6
V_AP_CLAIM_CHANGE_HX_DTL,NEW_CLAIM_ID,Y,7
V_AP_CLAIM_CHANGE_HX_DTL,PREV_COVERAGE_ID,Y,14
V_AP_CLAIM_CHANGE_HX_DTL,NEW_COVERAGE_ID,Y,15
V_AP_CLAIM_CHANGE_HX_DTL,PREV_REFERRAL_ID,Y,16
V_AP_CLAIM_CHANGE_HX_DTL,NEW_REFERRAL_ID,Y,17
V_AP_CLAIM_CHANGE_HX_DTL,PREV_RUL_ID,Y,18
V_AP_CLAIM_CHANGE_HX_DTL,NEW_RUL_ID,Y,20
V_AP_CLAIM_CHANGE_HX_DTL,PREV_NDC_ID,Y,58
V_AP_CLAIM_CHANGE_HX_DTL,NEW_NDC_ID,Y,60
V_BIL_ALL,BILL_AREA_ID,Y,1
V_CAP_PAY_SPEC_MEMBER_AMT,TX_ID,Y,1
V_CAP_PAY_SPEC_MEMBER_AMT,MEMBER_ID,Y,3
V_EHI_AUDIT_BEN,BENEFIT_ID,Y,1
V_EHI_AUDIT_BEN,PAT_ID,Y,2
V_EHI_AUDIT_BEN,USER_ID,Y,10
V_EHI_AUDIT_CLM,CLAIM_ID,Y,1
V_EHI_AUDIT_CLM,PAT_ID,Y,2
V_EHI_AUDIT_CLM,USER_ID,Y,10
V_EHI_AUDIT_CLP,CLAIM_PRINT_ID,Y,1
V_EHI_AUDIT_CLP,CHANGE_USER_ID,Y,3
V_EHI_AUDIT_CVG,COVERAGE_ID,Y,1
V_EHI_AUDIT_CVG,PAT_ID,Y,2
V_EHI_AUDIT_CVG,USER_ID,Y,10
V_EHI_AUDIT_CVG_MEM_1,COVERAGE_ID,Y,1
V_EHI_AUDIT_CVG_MEM_1,PAT_ID,Y,2
V_EHI_AUDIT_CVG_MEM_1,USER_ID,Y,9
V_EHI_AUDIT_CVG_MEM_2,COVERAGE_ID,Y,1
V_EHI_AUDIT_CVG_MEM_2,PAT_ID,Y,2
V_EHI_AUDIT_CVG_MEM_2,USER_ID,Y,10
V_EHI_AUDIT_CVG_MEM_3,COVERAGE_ID,Y,1
V_EHI_AUDIT_CVG_MEM_3,PAT_ID,Y,2
V_EHI_AUDIT_CVG_MEM_3,USER_ID,Y,11
V_EHI_AUDIT_CVG_SUBS,COVERAGE_ID,Y,1
V_EHI_AUDIT_CVG_SUBS,PAT_ID,Y,2
V_EHI_AUDIT_CVG_SUBS,USER_ID,Y,11
V_EHI_AUDIT_DCS,DOC_INFO_ID,Y,1
V_EHI_AUDIT_DCS,PAT_ID,Y,2
V_EHI_AUDIT_DCS,USER_ID,Y,10
V_EHI_AUDIT_EAR,ACCOUNT_ID,Y,1
V_EHI_AUDIT_EAR,PAT_ID,Y,2
V_EHI_AUDIT_EAR,USER_ID,Y,10
V_EHI_AUDIT_EPT,PAT_ID,Y,1
V_EHI_AUDIT_EPT,USER_ID,Y,9
V_EHI_AUDIT_EPT_ENC,PAT_ID,Y,1
V_EHI_AUDIT_EPT_ENC,PAT_ENC_CSN_ID,Y,2
V_EHI_AUDIT_EPT_ENC,USER_ID,Y,10
V_EHI_AUDIT_ETR,TX_ID,Y,1
V_EHI_AUDIT_ETR,CHANGE_USER_ID,Y,3
V_EHI_AUDIT_HAR,ACCOUNT_ID,Y,1
V_EHI_AUDIT_HAR,PAT_ID,Y,2
V_EHI_AUDIT_HAR,USER_ID,Y,10
V_EHI_AUDIT_HTR,TX_ID,Y,1
V_EHI_AUDIT_HTR,CHANGE_USER_ID,Y,3
V_EHI_AUDIT_HTT,TX_ID,Y,1
V_EHI_AUDIT_HTT,CHANGE_USER_ID,Y,3
V_EHI_AUDIT_ORD_RXITEMS,ORDER_MED_ID,Y,1
V_EHI_AUDIT_ORD_RXITEMS,CHANGE_USER_ID,Y,10
V_EHI_AUDIT_OYO,PREFERENCES_ID,Y,1
V_EHI_AUDIT_OYO,PAT_ID,Y,2
V_EHI_AUDIT_OYO,USER_ID,Y,10
V_EHI_AUDIT_PAYOR_AND_DP_COMM,PAT_ENC_CSN_ID,Y,1
