table_name,column_name,is_primary_key,ordinal_position
BACK_TABLE_PREP_TYPE,ORG_RECORD_ID,Y,1
BACK_TBL_FLSH,ORG_RECORD_ID,Y,1
BACK_TBL_TEAM,ORG_RECORD_ID,Y,1
BAT_DB_MAIN,BATCH_NUMBER_ID,Y,1
BAT_DB_MAIN,BATCH_COMMENT_ID,Y,2
BAT_MSTR_DB_MAIN,BATCH_TYPE_ID,Y,1
BAT_REL_GRP,BATCH_NUMBER_ID,Y,1
BAT_REL_GRP,PAT_ID,Y,3
BAT_REL_GRP,RQG_GROUPER_ID,Y,4
BAT_REQ_IN_BATCH,BATCH_NUMBER_ID,Y,1
BAT_REQ_IN_BATCH,REQUISITION_ID,Y,3
BAT_REQ_IN_BATCH,REQ_PAT_ID,Y,4
BAT_REQ_IN_BATCH,REQ_RQG_GROUPER_ID,Y,5
BDC_ADDL_CLAIM_STS_CSN,BDC_ID,Y,1
BDC_ADDL_CLAIM_STS_CSN,ADDL_CLAIM_RECON_CSN_ID,Y,3
BDC_ASSOC_REMARK_CODES,BDC_ID,Y,1
BDC_ASSOC_REMARK_CODES,REMARK_CODE_ID,Y,3
BDC_CLAIM_STATUS,BDC_ID,Y,1
BDC_INFO,BDC_ID,Y,1
BDC_INFO,BUCKET_ID,Y,4
BDC_INFO,CLAIM_PRINT_ID,Y,7
BDC_INFO,REMIT_CODE_ID,Y,10
BDC_INFO,SOURCE_PMT_HB_TX_ID,Y,14
BDC_INFO,PB_INVOICE_ID,Y,21
BDC_INFO,GUARANTOR_ID,Y,22
BDC_INFO,DOC_INFO_ID,Y,23
BDC_INFO,CLM_EXT_VAL_ID,Y,27
BDC_INFO,SOURCE_PMT_PB_TX_ID,Y,40
BDC_INFO,DFLT_CLASS_USES_REMARK_CODE_ID,Y,41
BDC_INFO,CLAIM_RECON_ID,Y,48
BDC_INFO,CLAIM_RECON_CSN_ID,Y,49
BDC_LOINC_CODES,BDC_ID,Y,1
BDC_PB_CHGS,BDC_ID,Y,1
BDC_PB_CHGS,TX_ID,Y,3
BDC_PB_CHGS,FOL_ID,Y,4
BEDSIDE_WHITEBOARD_DEPT,PAT_ENC_CSN_ID,Y,1
BEDSIDE_WHITEBOARD_DEPT,PAT_ID,Y,3
BEDSIDE_WHITEBOARD_DEPT,CM_CT_OWNER_ID,Y,5
BED_DAYS_MATCH,CLAIM_ID,Y,1
BED_DAYS_MATCH,BED_DAY_TYPE_ID,Y,3
BED_PLAN_HX,PEND_ID,Y,1
BED_PLAN_HX,ORD_ID,Y,4
BENEFITS,RECORD_ID,Y,1
BENEFITS,ENC_BENEFIT_VRX_ID,Y,2
BENEFITS,PAT_ID,Y,4
BENEFITS,BENEFIT_PERIOD_COVERAGE_ID,Y,8
BENEFIT_SVC_TYPE,SERVICE_TYPE_ID,Y,1
BENEFIT_VARIABLE,BEN_VAR_ID,Y,1
BEN_ACCUMULATION,COVERAGE_ID,Y,1
BEN_ACCUMULATION,PAT_ID,Y,4
BEN_ACCUMULATION,BUCKET_ID,Y,5
BEN_ACCUMULATION,BEN_ACCUM_UNIQ_KEY,Y,9
BEN_ACCUMULATION,PAT_BKT_TX_TOTAL_KEY,Y,14
BEN_ACCUMULATION_HX_ACCT,COVERAGE_ID,Y,1
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_PAT_ID,Y,3
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_CLAIM_ID,Y,6
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_CVG_ID,Y,8
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_USER_ID,Y,10
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_ETR_ID,Y,12
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_HB_CHRG_ID,Y,15
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_BKT_ID,Y,16
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_CHARGE_ID,Y,18
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_CAT_OR_ID,Y,35
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_ACCUM_ID,Y,39
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_ORG_CVG_ID,Y,40
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_CROSS_ACCUM_BUCKET_ID,Y,44
BEN_ACCUMULATION_HX_ACCT,ACCT_BKT_TX_TOTAL_KEY,Y,47
BEN_ACCUMULATION_HX_PAT,COVERAGE_ID,Y,1
BEN_ACCUMULATION_HX_PAT,PAT_BKT_PAT_ID,Y,3
BEN_ACCUMULATION_HX_PAT,PAT_BKT_CLAIM_ID,Y,6
BEN_ACCUMULATION_HX_PAT,PAT_BKT_CVG_ID,Y,8
BEN_ACCUMULATION_HX_PAT,PAT_BKT_USER_ID,Y,10
BEN_ACCUMULATION_HX_PAT,PAT_BKT_ETR_ID,Y,12
BEN_ACCUMULATION_HX_PAT,PAT_BKT_HB_CHRG_ID,Y,15
BEN_ACCUMULATION_HX_PAT,PAT_BKT_BKT_ID,Y,16
BEN_ACCUMULATION_HX_PAT,PAT_BKT_CHARGE_ID,Y,18
BEN_ACCUMULATION_HX_PAT,PAT_BKT_CAT_OR_ID,Y,35
BEN_ACCUMULATION_HX_PAT,PAT_BKT_ACCUM_ID,Y,39
BEN_ACCUMULATION_HX_PAT,PAT_BKT_ORG_CVG_ID,Y,40
BEN_ACCUMULATION_HX_PAT,PAT_BKT_CROSS_ACCUM_BUCKET_ID,Y,44
BEN_ACCUMULATION_HX_PAT,PAT_BKT_TX_TOTAL_KEY,Y,47
BEN_ACCUMULATION_SYS_ADJ,COVERAGE_ID,Y,1
BEN_ACCUMULATION_SYS_ADJ,PAT_ID,Y,4
BEN_ACCUMULATION_SYS_ADJ,BUCKET_ID,Y,5
BEN_ACCUMULATION_SYS_ADJ,BEN_ACCUM_UNIQ_KEY,Y,9
BEN_ACCUMULATION_SYS_ADJ,PAT_BKT_TX_TOTAL_KEY,Y,14
BEN_BKT_OVRIDE,TX_ID,Y,1
BEN_BKT_OVRIDE,BEN_BKT_OVRD_ID,Y,3
BEN_LTC_SHARE_OF_COST,BENEFIT_ID,Y,1
BEN_LTC_SHARE_OF_COST,UPDATE_USER_ID,Y,6
BEN_RECORD_STATUS_HX,RECORD_ID,Y,1
BEN_RECORD_STATUS_HX,EDIT_USER_ID,Y,4
BEN_VISIT_NOTES,RECORD_ID,Y,1
BEREAVED_ADDRESS,RECORD_ID,Y,1
BEREAVED_INFO,RECORD_ID,Y,1
BEREAVED_INFO,BEREAVEMENT_HSB_ID,Y,5
BEREAVED_INFO,BEREAVEMENT_EPT_ID,Y,6
BEREAVED_OT,RECORD_ID,Y,1
BEREAVED_OT,CM_CT_OWNER_ID,Y,6
BEREAVED_OT,UPDATE_USER_ID,Y,8
BEREAVE_FOL_INFO,RECORD_ID,Y,1
BEREAVE_FOL_INFO,BEREAVED_ID,Y,3
BEREAVE_FOL_INFO,FORM_ID,Y,5
BEREAVE_FOL_INFO,PAT_ID,Y,11
BEREAVE_FOL_STATUS,RECORD_ID,Y,1
BEREAVE_FOL_STATUS,CM_CT_OWNER_ID,Y,6
BEREAVE_FOL_STATUS,FOLLOW_UP_USER_ID,Y,10
BFH_XR_AMOUNTS_AFTER,BFH_ID,Y,1
BFH_XR_AMOUNTS_BEFORE,BFH_ID,Y,1
BILIARY_LEAK_SITE,PROBLEM_LIST_ID,Y,1
BILLING_ENC_HX,PAT_ENC_CSN_ID,Y,1
BILLING_ENC_HX,CM_CT_OWNER_ID,Y,4
BILLING_ENC_HX,BILL_ENC_HX_USER_ID,Y,6
BILLING_IMPORT_HB_TX_LIST,DOCUMENT_ID,Y,1
BILLING_IMPORT_HB_TX_LIST,BILL_HB_PMT_TX_ID,Y,4
BILLING_IMPORT_INFO,DOCUMENT_ID,Y,1
BILLING_IMPORT_INFO,BILL_ACCT_ID,Y,10
BILLING_IMPORT_INFO,BILL_HSP_ACCOUNT_ID,Y,11
