table_name,column_name,is_primary_key,ordinal_position
WEB_VIEW_INFO,RECORD_ID,Y,1
WEB_VIEW_INFO,WEB_VIEWER_EMP_ID,Y,3
WEB_VIEW_INFO,WEB_VIEWER_SMT_ID,Y,5
WHY_POST_TXP_CPB,ORG_RECORD_ID,Y,1
WKQUEUE_REVIEW,ORDER_ID,Y,1
WKQUEUE_REVIEW,WKQUEUE_REV_USER_ID,Y,5
WK_COMP_EMPLOYER_ADDRESS,CLAIM_ID,Y,1
WMG_REC_STATUS_HX,MESSAGE_ID,Y,1
WMG_REC_STATUS_HX,SDFL_EDIT_USER_ID,Y,4
WORKLOAD_SCORES,PAT_ENC_CSN_ID,Y,1
WORKLOAD_SCORES,PAT_ID,Y,3
WORKLOAD_SCORES,CM_CT_OWNER_ID,Y,5
WOUND_THERAPY_TREATMENTS,IP_LDA_ID,Y,1
WOUND_THERAPY_TREATMENTS,THERAPY_IP_LDA_ID,Y,3
WOUND_THERAPY_TREATMENTS,USER_ID,Y,6
WOUND_THERAPY_TREAT_AUDIT,IP_LDA_ID,Y,1
WOUND_THERAPY_TREAT_AUDIT,THERAPY_IP_LDA_ID,Y,3
WOUND_THERAPY_TREAT_AUDIT,USER_ID,Y,6
