table_name,column_name,primary_key,ordinal_position,type,discontinued,description
EAR_ID,ACCT_ID,N,1,NUMERIC,No,The unique identifier for the account record. The unique identifier for the account record.
EAR_ID,LINE,N,2,INTEGER,No,The line number for the information associated with this row. Multiple pieces of information can be associated with this row. The line number for the information associated with this row. Multiple pieces of information can be associated with this row.
EAR_ID,MPI_ID_TYPE_ID,N,3,NUMERIC,No,ID type for guarantor IDs. ID type for guarantor IDs.
EAR_ID,MPI_ID_TYPE_ID_ID_TYPE_NAME,N,4,VARCHAR,No,The name of the ID Type. The name of the ID Type.
EAR_ID,MPI_ID,N,5,VARCHAR,No,Guarantor ID Guarantor ID
EAR_ID,MPI_FROM_DATE,N,6,DATETIME,No,Date the ID is effective from for the guarantor. Date the ID is effective from for the guarantor.
EAR_ID,MPI_TO_DATE,N,7,DATETIME,No,Date the ID is effective to for the guarantor. Date the ID is effective to for the guarantor.
EAR_ID,MPI_RET_CHK_PP_ID,N,8,NUMERIC,No,Stores the code used to assign a National Provider ID. Stores the code used to assign a National Provider ID.
EAR_ID,MPI_RET_CHK_PP_ID_LPP_NAME,N,9,VARCHAR,No,The name of the extension. The name of the extension.
EAR_ID,MPI_RET_CHK_RULE_ID,N,10,VARCHAR,No,Stores the rule used to assign a National Provider ID Stores the rule used to assign a National Provider ID
EAR_ID,MPI_RET_CHK_RULE_ID_RULE_NAME,N,11,VARCHAR,No,The name of the rule. The name of the rule.
EAR_ID_HX,ACCT_ID,N,1,NUMERIC,No,The unique identifier for the account record. The unique identifier for the account record.
EAR_ID_HX,LINE,N,2,INTEGER,No,The line number for the information associated with this row. Multiple pieces of information can be associated with this row. The line number for the information associated with this row. Multiple pieces of information can be associated with this row.
EAR_ID_HX,MPI_HX_ID,N,3,VARCHAR,No,The historical IDs for the guarantor. The historical IDs for the guarantor.
EAR_ID_HX,MPI_HX_ID_TYPE_ID,N,4,NUMERIC,No,The historic type of ID for the guarantor. The historic type of ID for the guarantor.
EAR_ID_HX,MPI_HX_ID_TYPE_ID_ID_TYPE_NAME,N,5,VARCHAR,No,The name of the ID Type. The name of the ID Type.
EAR_ID_HX,MPI_HX_USER_ID,N,6,VARCHAR,No,The historic user who updated the ID for the guarantor. The historic user who updated the ID for the guarantor.
EAR_ID_HX,MPI_HX_USER_ID_NAME,N,7,VARCHAR,No,The name of the user record. This name may be hidden. The name of the user record. This name may be hidden.
EAR_ID_HX,MPI_HX_AUDIT_TYPE_C_NAME,N,8,VARCHAR,No,"The historic type of change for the guarantor ID.
May contain organization-specific values: No
Category Entries:
NEW
CHANGE
DELETED
MERGE
UNMERGE
EXPIRED The historic type of change for the guarantor ID. May contain organization-specific values: No Category Entries: NEW CHANGE DELETED MERGE UNMERGE EXPIRED"
EAR_ID_HX,MPI_HX_NEW_ID,N,9,VARCHAR,No,The historical ID that was added for the guarantor. The historical ID that was added for the guarantor.
EAR_ID_HX,MPI_HX_DOTONE,N,10,VARCHAR,No,The guarantor record ID where the ID change was made. The guarantor record ID where the ID change was made.
EAR_ID_HX,MPI_HX_FROM_DATE,N,11,DATETIME,No,The historical effective date for the guarantor ID. The historical effective date for the guarantor ID.
EAR_ID_HX,MPI_HX_TO_DATE,N,12,DATETIME,No,The historical end date for the guarantor ID. The historical end date for the guarantor ID.
EAR_ITM_UPD,ACCT_ID,N,1,NUMERIC,No,The unique identifier for the guarantor account record. The unique identifier for the guarantor account record.
EAR_ITM_UPD,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
EAR_ITM_UPD,UPD_ITM_NUM,N,3,INTEGER,No,This item contains the guarantor item number to which the update information for User (I EAR 2032) and Instant (I EAR 2033) relates. This item contains the guarantor item number to which the update information for User (I EAR 2032) and Instant (I EAR 2033) relates.
EAR_ITM_UPD,UPD_USER_ID,N,4,VARCHAR,No,This item contains the user (EMP) ID that entered the last update for the guarantor item number (I EAR 2031). This item contains the user (EMP) ID that entered the last update for the guarantor item number (I EAR 2031).
EAR_ITM_UPD,UPD_USER_ID_NAME,N,5,VARCHAR,No,The name of the user record. This name may be hidden. The name of the user record. This name may be hidden.
EAR_ITM_UPD,UPD_INSTANT_DTTM,N,6,DATETIME (UTC),No,This item contains the instant in UTC time that the last update was made to the guarantor item number (I EAR 2031). This item contains the instant in UTC time that the last update was made to the guarantor item number (I EAR 2031).
EB_BFH_BDC_RECORDS,BFH_ID,N,1,NUMERIC,No,The unique identifier for the activity history record. The unique identifier for the activity history record.
EB_BFH_BDC_RECORDS,LINE,N,2,INTEGER,No,The line number for the information associated with this record. Multiple pieces of information can be associated with this record. The line number for the information associated with this record. Multiple pieces of information can be associated with this record.
EB_BFH_BDC_RECORDS,EB_BDC_RECORD_ID,N,3,NUMERIC,No,Stores a list of Denial/Correspondence IDs the activity was performed on. Stores a list of Denial/Correspondence IDs the activity was performed on.
ECHKIN_PHASE_INFO,PAT_ENC_CSN_ID,N,1,NUMERIC,No,"The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI). The unique contact serial number for this contact. This number is unique across all patient encounters in your system. If you use IntraConnect, this is the Unique Contact Identifier (UCI)."
ECHKIN_PHASE_INFO,LINE,N,2,INTEGER,No,The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact. The line number for the information associated with this contact. Multiple pieces of information can be associated with this contact.
ECHKIN_PHASE_INFO,PAT_ID,N,3,VARCHAR,No,The unique ID of the patient record for this row. This column is frequently used to link to the PATIENT table. The unique ID of the patient record for this row. This column is frequently used to link to the PATIENT table.
ECHKIN_PHASE_INFO,CONTACT_DATE,N,4,DATETIME,No,The date of this contact in calendar format. The date of this contact in calendar format.
ECHKIN_PHASE_INFO,CM_CT_OWNER_ID,N,5,VARCHAR,No,The Community ID (CID) of the instance that owns this contact. This is only populated if you use IntraConnect. The Community ID (CID) of the instance that owns this contact. This is only populated if you use IntraConnect.
